Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Police Service of Northern Ireland,Bangor Outer,19,0,10,24,72,25,13,10,4,5,2
2011-12,Police Service of Northern Ireland,Pottinger,42,6,14,90,116,43,24,36,12,4,5
2011-12,Police Service of Northern Ireland,University,14,1,2,22,24,10,0,11,4,3,1
2011-12,Police Service of Northern Ireland,Clogher Valley,5,0,1,8,11,12,0,8,1,1,1
2011-12,Police Service of Northern Ireland,Dundonald,13,0,2,12,34,11,0,5,1,3,2
2011-12,Police Service of Northern Ireland,Antrim Line,20,2,4,19,76,19,9,10,4,6,6
2011-12,Police Service of Northern Ireland,Waterside Urban,6,1,9,52,120,26,5,31,2,8,5
2011-12,Police Service of Northern Ireland,Greater Andersonstown,3,5,16,48,49,21,11,14,4,3,10
2011-12,Police Service of Northern Ireland,Antrim,23,7,4,59,86,45,8,19,9,4,2
2011-12,Police Service of Northern Ireland,Balmoral,24,5,31,47,100,41,12,30,7,2,8
2011-12,Police Service of Northern Ireland,Ballymena Rural,16,1,3,19,46,8,2,13,2,1,6
2011-12,Police Service of Northern Ireland,Bangor Inner,7,3,3,40,69,17,10,11,6,6,4
2011-12,Police Service of Northern Ireland,Newtownards,10,0,7,26,91,25,20,12,3,3,7
2011-12,Police Service of Northern Ireland,Enniskillen,8,0,0,70,62,34,15,27,1,4,8
2011-12,Police Service of Northern Ireland,Ballymena South,5,0,3,52,93,20,10,12,4,4,12
2011-12,Police Service of Northern Ireland,Foyle City West,5,2,9,29,44,22,0,16,2,2,0
2011-12,Police Service of Northern Ireland,Dungannon,5,1,4,32,66,26,7,15,3,2,10
2011-12,Police Service of Northern Ireland,Armagh City,10,1,0,32,52,17,3,10,3,1,3
2011-12,Police Service of Northern Ireland,Greater Falls,5,5,26,27,51,35,5,10,3,2,2
2011-12,Police Service of Northern Ireland,Whiterock,5,2,9,20,48,18,1,4,6,2,0
2011-12,Police Service of Northern Ireland,Upper Falls,3,3,7,19,32,8,0,2,4,3,0
2011-12,Police Service of Northern Ireland,Moy and Coalisland,12,1,6,26,31,14,1,8,6,1,4
2011-12,Police Service of Northern Ireland,Newcastle,9,0,5,28,46,19,7,7,3,2,1
2011-12,Police Service of Northern Ireland,Rowallane,19,1,4,18,37,9,1,8,0,1,4
2011-12,Police Service of Northern Ireland,Cookstown Urban,9,0,1,48,51,27,13,14,8,2,4
2011-12,Police Service of Northern Ireland,Brownlow,11,0,2,16,23,19,7,7,2,1,2
2011-12,Police Service of Northern Ireland,Gilford,4,2,1,17,22,11,0,2,1,1,0
2011-12,Police Service of Northern Ireland,Bushmills,4,0,0,3,8,3,0,2,1,1,0
2011-12,Police Service of Northern Ireland,Waterside Rural,3,1,4,17,14,8,2,6,0,1,0
2011-12,Police Service of Northern Ireland,Portadown,12,4,5,60,76,41,8,20,7,8,3
2011-12,Police Service of Northern Ireland,Ballycastle,7,0,3,17,30,6,1,2,4,5,0
2011-12,Police Service of Northern Ireland,Larne Estates,5,1,1,9,27,8,1,6,0,1,0
2011-12,Police Service of Northern Ireland,Fermanagh West,2,0,2,14,8,4,1,8,0,0,1
2011-12,Police Service of Northern Ireland,Limavady Urban,3,0,1,53,57,26,2,9,5,3,2
