Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Police Service of Northern Ireland,Pottinger,27,3,9,102,182,54,28,42,8,6,6
2011-09,Police Service of Northern Ireland,University,13,2,1,33,49,20,0,9,1,1,1
2011-09,Police Service of Northern Ireland,Fermanagh South,5,4,5,17,26,4,1,9,0,0,2
2011-09,Police Service of Northern Ireland,Dundonald,4,0,5,10,36,10,1,5,0,0,5
2011-09,Police Service of Northern Ireland,Balmoral,28,2,15,47,121,32,25,26,2,7,9
2011-09,Police Service of Northern Ireland,Waterside Urban,7,0,14,57,138,45,5,21,2,0,1
2011-09,Police Service of Northern Ireland,Greater Andersonstown,7,4,5,34,46,20,16,11,3,1,3
2011-09,Police Service of Northern Ireland,Antrim,28,0,5,72,115,40,14,13,8,7,7
2011-09,Police Service of Northern Ireland,Antrim Line,9,1,5,29,97,30,3,11,3,3,3
2011-09,Police Service of Northern Ireland,Ballymena Rural,11,0,3,29,62,21,3,17,0,3,3
2011-09,Police Service of Northern Ireland,Newtownards,15,0,6,35,108,36,13,13,3,4,2
2011-09,Police Service of Northern Ireland,Waterside Rural,2,0,2,22,23,10,2,9,0,3,1
2011-09,Police Service of Northern Ireland,Enniskillen,16,0,4,39,67,19,10,24,2,2,4
2011-09,Police Service of Northern Ireland,Ballymena South,8,2,3,63,108,40,24,16,5,2,6
2011-09,Police Service of Northern Ireland,Foyle City West,12,0,4,18,61,26,2,18,5,4,3
2011-09,Police Service of Northern Ireland,Dungannon,17,0,4,41,85,32,10,11,9,2,4
2011-09,Police Service of Northern Ireland,Armagh City,13,3,2,18,46,13,5,9,5,2,5
2011-09,Police Service of Northern Ireland,Greater Falls,8,1,35,43,77,41,7,26,5,4,4
2011-09,Police Service of Northern Ireland,Omagh Rural,12,0,6,9,10,12,1,5,1,0,2
2011-09,Police Service of Northern Ireland,Upper Falls,7,3,5,19,34,10,0,6,1,4,3
2011-09,Police Service of Northern Ireland,Moy and Coalisland,12,0,4,22,38,11,0,9,4,3,2
2011-09,Police Service of Northern Ireland,Cushendall,1,0,3,1,2,6,1,2,0,0,1
2011-09,Police Service of Northern Ireland,Rowallane,7,0,5,15,43,12,1,8,6,2,1
2011-09,Police Service of Northern Ireland,Larne Town,1,0,2,15,31,15,0,3,1,1,0
2011-09,Police Service of Northern Ireland,Brownlow,5,1,3,21,29,20,8,6,4,6,1
2011-09,Police Service of Northern Ireland,Castlederg,1,0,1,13,12,6,0,3,2,2,0
2011-09,Police Service of Northern Ireland,Gilford,3,0,2,10,26,14,0,7,1,0,0
2011-09,Police Service of Northern Ireland,Bushmills,5,0,0,3,7,2,0,1,0,0,1
2011-09,Police Service of Northern Ireland,Carryduff,1,1,4,11,18,1,0,3,3,0,2
2011-09,Police Service of Northern Ireland,Bangor Inner,5,0,1,36,81,22,12,15,6,3,4
2011-09,Police Service of Northern Ireland,Larne Lough,6,0,0,2,12,6,0,4,1,0,1
2011-09,Police Service of Northern Ireland,Ballycastle,1,0,0,14,29,9,1,3,1,3,0
2011-09,Police Service of Northern Ireland,Larne Estates,7,0,1,13,36,13,0,5,1,0,2
2011-09,Police Service of Northern Ireland,Whiterock,10,0,3,33,75,30,0,6,3,8,5
2011-09,Police Service of Northern Ireland,Fermanagh West,7,0,1,11,5,7,0,4,0,0,1
2011-09,Police Service of Northern Ireland,Limavady Urban,1,0,2,33,54,36,6,13,3,4,4
