Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Kent Police,51,1,0,3,3,5,4,0,2,1,3,0
2011-12,Kent Police,50,4,0,2,0,10,0,0,4,1,0,4
2011-12,Kent Police,53,5,0,4,2,3,5,0,0,2,1,2
2011-12,Kent Police,52,1,0,2,1,9,3,0,2,0,0,1
2011-12,Kent Police,228,0,0,1,1,1,0,0,0,0,0,0
2011-12,Kent Police,16,5,0,5,15,46,9,4,10,9,3,2
2011-12,Kent Police,298,1,1,2,4,2,0,0,2,0,0,1
2011-12,Kent Police,299,13,0,4,5,17,13,3,6,2,0,1
2011-12,Kent Police,296,0,0,0,1,5,0,0,0,0,0,0
2011-12,Kent Police,294,10,0,2,14,45,8,3,6,6,2,7
2011-12,Kent Police,295,4,0,1,6,6,3,1,1,1,0,1
2011-12,Kent Police,293,2,1,9,5,10,20,0,6,1,0,0
2011-12,Kent Police,290,2,1,3,2,5,1,0,4,0,1,0
2011-12,Kent Police,291,6,0,3,4,6,4,5,0,3,0,1
2011-12,Kent Police,199,2,0,1,1,5,1,0,0,0,0,0
2011-12,Kent Police,179,5,1,3,13,44,3,16,14,3,4,3
2011-12,Kent Police,134,5,0,0,7,28,8,1,5,1,0,2
2011-12,Kent Police,195,1,0,0,2,11,3,2,4,0,0,0
2011-12,Kent Police,194,1,0,0,2,5,1,1,1,0,1,3
2011-12,Kent Police,197,0,0,6,4,10,3,0,3,0,0,0
2011-12,Kent Police,196,2,0,1,0,0,2,0,0,0,1,0
2011-12,Kent Police,191,5,0,1,1,0,0,1,1,0,0,0
2011-12,Kent Police,144,6,0,2,2,18,13,0,2,0,1,0
2011-12,Kent Police,193,2,0,2,1,4,5,1,3,0,1,0
2011-12,Kent Police,192,2,0,2,0,5,1,0,2,0,0,0
2011-12,Kent Police,115,3,0,2,3,13,2,0,3,0,1,1
2011-12,Kent Police,271,4,1,5,18,49,15,8,6,0,1,1
2011-12,Kent Police,88,0,0,0,1,4,1,0,0,0,0,0
2011-12,Kent Police,89,4,0,3,10,9,2,18,4,1,2,1
2011-12,Kent Police,274,2,0,0,1,0,3,0,3,0,0,0
2011-12,Kent Police,275,2,2,4,9,24,7,16,11,1,1,4
2011-12,Kent Police,113,1,0,1,2,3,1,0,5,1,1,0
2011-12,Kent Police,277,0,2,2,13,13,7,0,4,0,1,0
2011-12,Kent Police,82,1,1,2,2,3,2,0,4,1,0,0
2011-12,Kent Police,83,4,0,1,1,6,8,2,0,0,0,0
2011-12,Kent Police,80,5,1,2,0,3,2,0,1,1,0,0
2011-12,Kent Police,81,1,0,0,2,3,1,0,2,0,0,0
2011-12,Kent Police,86,3,0,1,0,0,1,0,1,1,0,1
2011-12,Kent Police,87,3,0,0,0,0,3,0,1,0,0,0
2011-12,Kent Police,84,0,1,1,0,3,3,0,1,0,0,1
2011-12,Kent Police,85,1,0,2,1,6,0,2,5,0,0,1
2011-12,Kent Police,138,2,0,2,3,8,9,0,1,0,1,2
2011-12,Kent Police,198,1,0,3,2,8,3,1,6,0,0,1
2011-12,Kent Police,66,2,0,2,1,4,3,0,2,1,1,0
2011-12,Kent Police,365118,6,0,3,4,10,5,0,9,1,0,1
2011-12,Kent Police,141,1,0,1,3,8,5,0,4,1,0,0
2011-12,Kent Police,226,2,0,1,1,5,0,0,1,0,1,1
2011-12,Kent Police,28422,12,0,2,2,10,3,1,2,0,0,1
2011-12,Kent Police,27,4,0,1,1,18,10,1,5,1,0,0
2011-12,Kent Police,253,2,1,0,2,17,4,1,6,0,0,0
2011-12,Kent Police,254,0,2,4,1,11,7,0,1,0,0,0
2011-12,Kent Police,7,6,1,9,20,72,15,6,8,6,3,0
2011-12,Kent Police,301,2,0,3,3,18,11,16,10,0,0,5
2011-12,Kent Police,247,1,0,2,2,3,3,0,5,0,1,0
2011-12,Kent Police,170,1,0,0,1,3,0,0,0,0,0,0
2011-12,Kent Police,24,8,0,2,2,6,6,0,11,0,0,3
2011-12,Kent Police,255,0,0,3,7,13,4,0,2,2,0,0
2011-12,Kent Police,300,5,0,5,7,21,6,2,11,0,1,1
2011-12,Kent Police,368635,10,2,3,34,75,16,16,28,13,7,5
2011-12,Kent Police,302,7,0,8,4,18,10,2,6,0,0,1
2011-12,Kent Police,303,2,0,1,9,23,10,0,2,3,0,1
2011-12,Kent Police,225,3,0,1,2,3,2,0,4,1,1,0
2011-12,Kent Police,305,3,0,0,1,11,3,0,1,0,0,0
2011-12,Kent Police,306,3,0,1,6,12,7,0,2,0,0,0
2011-12,Kent Police,307,8,0,4,9,17,8,1,6,2,0,0
2011-12,Kent Police,245,4,0,2,9,27,1,9,9,4,0,0
2011-12,Kent Police,244,2,0,0,2,1,2,0,0,0,0,1
2011-12,Kent Police,108,2,0,1,0,1,0,0,0,0,0,0
2011-12,Kent Police,109,1,0,2,4,9,3,1,6,0,0,0
2011-12,Kent Police,241,7,0,3,4,16,0,2,5,1,1,0
2011-12,Kent Police,240,0,0,3,1,5,1,0,0,1,0,2
2011-12,Kent Police,243,1,0,1,1,19,2,7,14,3,0,1
2011-12,Kent Police,242,3,0,1,1,3,7,0,1,1,0,2
2011-12,Kent Police,102,4,0,10,19,85,17,22,21,4,1,3
2011-12,Kent Police,103,2,0,2,2,7,5,0,0,0,0,0
2011-12,Kent Police,100,0,0,1,2,2,1,3,3,0,0,0
2011-12,Kent Police,101,1,0,0,1,4,0,1,2,0,0,0
2011-12,Kent Police,106,0,0,1,0,1,1,0,0,0,0,0
2011-12,Kent Police,107,3,0,0,0,1,3,0,1,0,0,1
2011-12,Kent Police,104,2,0,2,3,3,2,0,3,1,0,2
2011-12,Kent Police,105,0,0,1,0,2,0,0,1,1,0,0
2011-12,Kent Police,39,8,0,2,1,13,4,2,5,1,0,3
2011-12,Kent Police,38,2,0,0,0,1,0,0,1,0,0,0
2011-12,Kent Police,33,9,1,4,10,29,19,10,8,1,1,4
2011-12,Kent Police,32,11,0,2,10,8,4,0,6,4,0,0
2011-12,Kent Police,31,1,0,2,3,6,3,0,3,2,1,0
2011-12,Kent Police,30,5,0,1,2,4,3,1,2,0,0,1
2011-12,Kent Police,37,6,0,2,3,5,1,0,2,0,0,1
2011-12,Kent Police,36,1,0,0,0,3,0,0,1,1,0,0
2011-12,Kent Police,35,3,0,1,6,7,12,0,4,2,0,3
2011-12,Kent Police,34,3,0,4,8,16,8,2,5,0,0,1
2011-12,Kent Police,256,4,1,5,3,11,7,0,2,0,0,0
2011-12,Kent Police,147,3,0,0,3,5,2,1,2,0,0,0
2011-12,Kent Police,246,1,0,0,0,1,0,0,2,0,0,1
2011-12,Kent Police,252,3,0,2,12,36,7,22,11,4,0,3
2011-12,Kent Police,150,2,0,1,0,3,0,0,2,0,0,0
2011-12,Kent Police,223,1,0,1,2,18,6,0,14,0,1,0
2011-12,Kent Police,28421,3,0,0,0,2,0,0,1,0,0,2
2011-12,Kent Police,60,2,0,2,2,24,4,0,2,4,0,1
2011-12,Kent Police,61,10,0,0,3,13,4,2,7,1,0,1
2011-12,Kent Police,62,2,0,0,1,2,0,0,2,0,0,1
2011-12,Kent Police,63,7,0,6,8,22,6,5,3,1,0,3
2011-12,Kent Police,64,3,2,2,6,16,9,6,11,2,1,2
2011-12,Kent Police,65,3,0,0,0,6,0,1,3,0,0,2
2011-12,Kent Police,117,2,0,2,6,35,5,6,5,2,0,3
2011-12,Kent Police,178,1,0,2,2,6,3,2,4,0,0,6
2011-12,Kent Police,177,2,0,3,11,18,9,3,3,4,4,3
2011-12,Kent Police,176,6,0,6,10,36,6,0,10,2,0,1
2011-12,Kent Police,175,3,0,2,0,10,2,0,2,0,0,0
2011-12,Kent Police,174,3,0,3,4,0,2,0,1,0,0,0
2011-12,Kent Police,173,1,0,1,1,8,1,0,3,0,0,0
2011-12,Kent Police,172,2,0,0,5,4,8,0,1,2,0,0
2011-12,Kent Police,171,9,0,2,4,13,3,0,1,0,0,0
2011-12,Kent Police,154,0,0,2,1,3,2,0,4,1,0,1
2011-12,Kent Police,222,2,0,0,0,1,2,0,4,0,0,2
2011-12,Kent Police,249,0,0,3,1,5,1,2,4,1,0,0
2011-12,Kent Police,145,2,0,1,1,1,0,0,3,0,0,0
2011-12,Kent Police,248,1,0,1,3,6,3,0,2,2,0,1
2011-12,Kent Police,182,6,0,2,0,9,0,0,2,1,1,4
2011-12,Kent Police,183,8,1,1,10,21,8,0,15,1,0,0
2011-12,Kent Police,180,10,0,5,10,56,21,0,6,1,0,3
2011-12,Kent Police,181,9,0,0,0,4,1,0,3,0,0,0
2011-12,Kent Police,116,1,0,0,0,2,3,0,4,0,0,0
2011-12,Kent Police,187,0,0,0,0,0,0,0,0,0,0,0
2011-12,Kent Police,184,10,0,3,4,16,13,0,3,1,0,3
2011-12,Kent Police,185,6,1,1,6,8,5,0,1,0,0,0
2011-12,Kent Police,220,1,0,0,11,29,3,0,10,3,1,1
2011-12,Kent Police,186,3,0,3,5,8,4,0,4,1,0,2
2011-12,Kent Police,250,1,1,5,2,5,0,0,1,0,0,0
2011-12,Kent Police,189,5,0,5,1,6,2,1,2,0,0,0
2011-12,Kent Police,4,11,4,5,28,94,17,13,18,4,7,3
2011-12,Kent Police,221,2,0,2,4,9,7,2,1,0,1,2
2011-12,Kent Police,6,7,1,3,1,34,3,0,7,1,2,1
2011-12,Kent Police,142,2,0,0,1,4,0,0,3,2,0,0
2011-12,Kent Police,99,13,0,2,5,14,3,2,7,0,0,1
2011-12,Kent Police,98,3,0,2,2,8,3,2,1,0,0,0
2011-12,Kent Police,168,1,0,2,3,11,4,0,2,0,0,0
2011-12,Kent Police,169,0,4,7,16,43,7,0,8,3,0,1
2011-12,Kent Police,229,0,0,0,3,8,3,1,0,1,0,0
2011-12,Kent Police,8,14,0,5,3,31,15,2,7,0,2,1
2011-12,Kent Police,164,4,0,1,1,6,3,0,2,0,0,0
2011-12,Kent Police,90,2,0,1,2,16,3,0,4,0,0,0
2011-12,Kent Police,166,5,2,4,28,58,5,22,14,2,6,6
2011-12,Kent Police,92,0,0,1,0,2,1,0,1,0,0,1
2011-12,Kent Police,160,1,0,3,5,6,1,5,3,1,0,1
2011-12,Kent Police,94,1,0,0,2,0,0,0,2,0,0,1
2011-12,Kent Police,97,4,0,13,5,3,2,0,4,3,0,0
2011-12,Kent Police,163,3,0,4,6,21,5,6,7,2,0,2
2011-12,Kent Police,11,6,0,2,7,14,6,11,5,0,0,1
2011-12,Kent Police,270,4,0,1,3,7,6,0,1,1,0,2
2011-12,Kent Police,13,9,5,3,29,86,21,46,43,5,6,1
2011-12,Kent Police,282,2,0,4,4,8,8,1,4,0,1,0
2011-12,Kent Police,15,19,3,7,8,20,9,7,5,1,2,3
2011-12,Kent Police,14,0,0,3,4,32,19,13,6,1,1,9
2011-12,Kent Police,17,3,2,4,16,36,15,10,10,0,1,4
2011-12,Kent Police,114,5,0,2,0,29,10,0,4,0,0,0
2011-12,Kent Police,19,5,0,15,23,49,13,11,6,3,1,5
2011-12,Kent Police,18,6,0,3,8,62,12,1,2,1,3,6
2011-12,Kent Police,143,0,0,0,1,7,1,0,0,0,0,2
2011-12,Kent Police,272,0,0,1,3,6,0,0,2,0,0,0
2011-12,Kent Police,273,1,0,0,1,10,1,0,4,0,0,1
2011-12,Kent Police,287,0,0,2,7,9,5,6,2,0,0,5
2011-12,Kent Police,56202,0,0,1,5,2,10,30,20,0,1,8
2011-12,Kent Police,111,1,0,0,2,5,1,0,1,0,0,0
2011-12,Kent Police,368634,11,4,7,25,68,27,5,23,3,5,7
2011-12,Kent Police,110,1,0,1,9,27,7,0,8,1,3,3
2011-12,Kent Police,151,0,0,0,0,3,1,0,0,0,0,0
2011-12,Kent Police,368390,16,4,20,16,94,30,5,23,4,4,6
2011-12,Kent Police,153,4,0,6,3,16,2,1,1,1,1,19
2011-12,Kent Police,152,3,0,9,0,13,6,3,1,0,1,1
2011-12,Kent Police,155,4,0,5,2,18,8,3,2,0,0,6
2011-12,Kent Police,276,2,0,1,5,6,2,1,3,1,2,0
2011-12,Kent Police,157,8,1,1,6,13,10,7,5,2,1,1
2011-12,Kent Police,156,1,1,0,1,9,5,10,3,0,0,4
2011-12,Kent Police,159,5,0,4,5,17,3,0,3,1,1,0
2011-12,Kent Police,158,6,1,2,2,9,2,0,1,0,0,2
2011-12,Kent Police,112,3,0,1,11,35,8,7,7,1,2,3
2011-12,Kent Police,278,1,0,6,3,12,3,1,0,1,0,1
2011-12,Kent Police,257,2,1,5,10,27,9,7,9,2,0,4
2011-12,Kent Police,239,7,0,3,0,5,8,1,3,0,1,0
2011-12,Kent Police,279,2,0,0,1,7,1,0,7,0,0,0
2011-12,Kent Police,234,2,0,4,5,17,5,0,1,0,1,5
2011-12,Kent Police,235,6,0,1,5,17,3,0,1,0,1,1
2011-12,Kent Police,236,0,1,2,13,14,3,0,1,0,0,1
2011-12,Kent Police,237,1,0,1,1,15,7,0,0,0,0,0
2011-12,Kent Police,231,3,0,2,0,5,3,4,7,0,1,0
2011-12,Kent Police,232,0,0,0,5,4,3,0,2,0,0,0
2011-12,Kent Police,233,1,0,2,3,23,2,17,5,2,0,2
2011-12,Kent Police,259,1,0,3,4,7,1,2,1,0,0,1
2011-12,Kent Police,48,5,0,6,2,3,1,0,7,1,2,1
2011-12,Kent Police,49,2,0,3,4,20,6,2,4,0,0,3
2011-12,Kent Police,46,1,0,0,0,8,3,0,2,1,0,0
2011-12,Kent Police,119,3,0,3,5,10,4,0,3,0,0,0
2011-12,Kent Police,44,1,1,1,1,6,1,0,4,3,0,2
2011-12,Kent Police,45,11,0,6,2,9,3,1,3,1,0,5
2011-12,Kent Police,42,2,0,2,1,5,0,0,0,0,0,0
2011-12,Kent Police,43,7,0,6,7,17,7,0,6,1,1,4
2011-12,Kent Police,40,7,0,3,1,18,5,1,2,1,0,0
2011-12,Kent Police,118,1,0,1,8,20,11,0,6,1,1,1
2011-12,Kent Police,1,9,3,5,22,88,11,1,15,2,5,3
2011-12,Kent Police,5,4,0,3,0,6,3,6,7,0,0,0
2011-12,Kent Police,9,4,0,8,11,22,11,3,4,1,1,4
2011-12,Kent Police,140,3,0,0,1,6,1,0,0,0,0,0
2011-12,Kent Police,146,1,0,1,3,9,1,0,1,0,0,0
2011-12,Kent Police,200,2,0,0,0,5,1,0,1,2,1,0
2011-12,Kent Police,203,0,0,0,1,4,0,0,1,0,0,0
2011-12,Kent Police,202,3,0,2,1,8,7,0,5,0,0,0
2011-12,Kent Police,205,5,0,0,1,0,0,0,0,1,0,0
2011-12,Kent Police,204,5,1,6,2,5,0,1,2,2,0,3
2011-12,Kent Police,207,0,0,4,1,6,2,0,0,0,0,1
2011-12,Kent Police,206,5,0,1,3,3,1,0,1,0,0,0
2011-12,Kent Police,209,7,0,1,2,8,1,1,2,2,0,0
2011-12,Kent Police,208,2,0,1,0,5,1,0,0,0,0,0
2011-12,Kent Police,148,1,0,0,7,8,1,0,4,0,0,0
2011-12,Kent Police,149,1,0,2,2,4,1,0,1,0,0,0
2011-12,Kent Police,77,6,0,1,2,5,1,0,3,0,0,1
2011-12,Kent Police,76,2,0,0,0,1,0,0,0,0,0,0
2011-12,Kent Police,75,2,3,1,6,19,3,8,5,3,1,0
2011-12,Kent Police,74,4,0,2,4,4,3,0,4,1,1,1
2011-12,Kent Police,73,5,0,4,0,5,4,0,1,0,0,2
2011-12,Kent Police,72,1,0,4,0,0,0,0,3,0,1,1
2011-12,Kent Police,71,7,1,3,20,49,11,11,11,1,2,6
2011-12,Kent Police,70,4,1,3,7,28,12,1,0,0,0,1
2011-12,Kent Police,79,5,0,1,3,4,7,4,2,1,0,0
2011-12,Kent Police,78,1,0,1,0,6,0,1,4,1,0,0
2011-12,Kent Police,2,6,1,2,1,9,2,0,0,0,0,1
2011-12,Kent Police,120,5,0,0,18,33,11,6,6,0,2,1
2011-12,Kent Police,121,4,0,1,0,7,1,0,0,0,0,0
2011-12,Kent Police,122,3,0,0,2,15,2,0,3,0,0,0
2011-12,Kent Police,260,3,0,0,0,1,0,0,1,0,0,0
2011-12,Kent Police,47,4,0,1,1,3,0,0,1,0,0,0
2011-12,Kent Police,124,1,1,0,3,19,8,3,6,0,1,1
2011-12,Kent Police,12,2,0,6,6,16,4,1,5,0,1,2
2011-12,Kent Police,67,5,1,21,4,17,6,0,6,2,1,0
2011-12,Kent Police,125,3,0,1,5,5,13,1,6,0,1,0
