Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Police Service of Northern Ireland,Cookstown Rural,5,0,3,23,22,8,0,9,2,2,1
2011-11,Police Service of Northern Ireland,Victoria,17,1,17,37,63,23,4,15,0,2,1
2011-11,Police Service of Northern Ireland,Maghera,7,0,5,16,22,10,0,7,1,3,5
2011-11,Police Service of Northern Ireland,Strabane,5,0,5,37,68,19,3,15,1,2,2
2011-11,Police Service of Northern Ireland,Ballymena North,9,0,1,17,45,20,3,11,2,2,1
2011-11,Police Service of Northern Ireland,Lurgan,20,2,5,53,108,33,9,24,15,6,4
2011-11,Police Service of Northern Ireland,Banbridge,9,0,3,35,73,22,9,12,5,2,4
2011-11,Police Service of Northern Ireland,Clogher Valley,8,2,1,7,28,13,1,10,0,0,3
2011-11,Police Service of Northern Ireland,Bann,0,0,2,6,10,8,0,2,0,3,0
2011-11,Police Service of Northern Ireland,Comber,6,0,1,19,25,11,1,8,1,2,1
2011-11,Police Service of Northern Ireland,Fermanagh North,3,0,1,12,25,12,2,6,3,1,6
2011-11,Police Service of Northern Ireland,Randalstown,3,0,0,4,18,5,0,4,4,0,5
2011-11,Police Service of Northern Ireland,South Down,15,0,9,29,38,31,0,9,7,1,2
2011-11,Police Service of Northern Ireland,Carrickfergus,17,2,4,51,96,24,4,17,3,3,2
2011-11,Police Service of Northern Ireland,Omagh Urban,12,0,7,68,78,27,9,10,15,2,5
2011-11,Police Service of Northern Ireland,Central,19,16,36,119,147,36,110,101,13,17,18
2011-11,Police Service of Northern Ireland,Castlereagh,9,1,4,21,44,12,6,9,3,1,3
2011-11,Police Service of Northern Ireland,Magherafelt,9,0,1,30,72,18,1,5,10,5,2
2011-11,Police Service of Northern Ireland,Bangor Outer,11,0,8,22,79,29,11,14,5,1,7
2011-11,Police Service of Northern Ireland,Pottinger,30,9,14,96,108,54,24,25,10,9,7
2011-11,Police Service of Northern Ireland,University,15,1,3,18,33,23,0,7,1,3,3
2011-11,Police Service of Northern Ireland,Fermanagh South,1,1,3,10,45,6,0,6,0,2,7
2011-11,Police Service of Northern Ireland,Dundonald,8,0,1,17,28,8,0,8,0,0,5
2011-11,Police Service of Northern Ireland,Balmoral,37,8,27,44,110,48,23,21,4,1,11
2011-11,Police Service of Northern Ireland,Limavady Rural,3,0,2,20,42,7,0,8,0,1,1
2011-11,Police Service of Northern Ireland,Greater Andersonstown,9,8,4,32,46,24,16,11,1,5,3
2011-11,Police Service of Northern Ireland,Antrim,29,3,14,79,80,46,6,25,5,2,5
2011-11,Police Service of Northern Ireland,Ballymena South,10,1,1,53,86,30,40,24,9,9,5
2011-11,Police Service of Northern Ireland,Antrim Line,20,3,10,8,63,10,2,14,4,1,6
2011-11,Police Service of Northern Ireland,Ballymena Rural,32,1,3,26,39,15,0,9,0,3,2
2011-11,Police Service of Northern Ireland,Bangor Inner,10,1,8,50,81,30,11,11,9,3,8
2011-11,Police Service of Northern Ireland,Waterside Urban,7,1,6,65,95,59,4,31,1,1,3
2011-11,Police Service of Northern Ireland,Enniskillen,9,1,7,47,72,52,16,18,6,1,4
2011-11,Police Service of Northern Ireland,Newcastle,7,0,1,24,37,11,1,8,7,2,1
2011-11,Police Service of Northern Ireland,Foyle City West,7,1,15,40,63,38,2,15,4,2,1
2011-11,Police Service of Northern Ireland,Dungannon,10,0,7,27,44,20,13,12,7,1,3
2011-11,Police Service of Northern Ireland,Armagh City,6,2,4,35,37,21,6,14,2,4,1
2011-11,Police Service of Northern Ireland,Foyle City North,9,0,5,35,68,40,1,8,7,4,3
2011-11,Police Service of Northern Ireland,Greater Falls,8,1,78,50,60,57,4,26,5,3,5
2011-11,Police Service of Northern Ireland,Omagh Rural,3,0,6,6,21,2,1,8,0,1,7
2011-11,Police Service of Northern Ireland,Upper Falls,16,2,8,25,40,14,1,7,2,4,2
2011-11,Police Service of Northern Ireland,Moy and Coalisland,10,4,4,22,42,16,0,10,3,0,2
2011-11,Police Service of Northern Ireland,Cushendall,4,0,2,0,2,2,0,6,0,0,1
2011-11,Police Service of Northern Ireland,Rowallane,11,0,7,23,41,14,3,7,2,1,4
2011-11,Police Service of Northern Ireland,Cookstown Urban,9,0,3,53,63,17,8,8,6,5,5
2011-11,Police Service of Northern Ireland,Brownlow,1,0,0,11,23,7,12,6,3,0,2
2011-11,Police Service of Northern Ireland,Gilford,2,1,0,13,13,7,0,5,1,0,2
2011-11,Police Service of Northern Ireland,Bushmills,1,0,0,3,7,2,1,1,0,0,1
2011-11,Police Service of Northern Ireland,Waterside Rural,5,1,2,17,34,15,0,15,0,0,2
2011-11,Police Service of Northern Ireland,Portadown,9,3,3,50,66,62,10,32,5,6,6
2011-11,Police Service of Northern Ireland,Ballycastle,2,1,1,5,25,8,0,6,2,1,1
2011-11,Police Service of Northern Ireland,Larne Estates,5,0,4,16,28,11,0,4,1,2,5
2011-11,Police Service of Northern Ireland,Fermanagh West,3,0,1,4,17,4,1,3,1,0,1
2011-11,Police Service of Northern Ireland,Limavady Urban,7,0,2,53,62,38,4,12,4,9,5
